order_date,item_code,quality
2022-12-06,VT80022,4
2024-02-23,T302201015,133
2023-11-12,VT04816,3
2023-12-26,T302201014,5943
2023-10-14,T302202004,3
2023-10-14,T302201014,2434
2021-11-27,V01MP194,10
2021-12-20,VT04767,20
2023-11-17,T4021002,32
2024-06-21,T302101005,260
2023-08-17,VT02613,24
2021-09-20,EH047,2
2021-12-18,EH085,11
2024-04-20,T4021002,12
2022-12-12,EH084,1
2021-07-20,EH073,30
2024-05-25,T302101006,92
2023-11-22,T4011002,17
2024-02-26,T4021002,25
2024-05-02,T302201015,176
2024-04-27,T302202005,8
2023-12-31,VT80292,169
2024-02-28,T302204001,313
2024-06-19,OH048,29
2023-10-17,V5HMR,14
2021-07-05,V03MK041,50
2023-11-25,T302202004,20
2024-04-24,T303102005,71
2023-09-18,T4011002,10
2023-08-04,V01MP193,3
2023-12-28,T302101006,173
2022-01-20,EH105,67
2022-05-24,VT80040,50
2022-11-10,V01MP195,10
2021-06-29,VT04753,2
2023-11-30,T302201018,3980
2023-12-30,T302201014,2934
2023-12-07,T302203002,117
2024-06-02,T302201017,55
2022-10-16,VT04787,2
2024-01-27,T302105002,21
2024-01-27,VC24XML,576
2021-10-02,EH094,10
2024-03-07,T302101005,1052
2021-06-09,EH047,146
2023-06-30,T302101006,5
2022-01-12,EH084,10
2024-02-23,OH048,18
2022-06-20,EH085,2
2022-11-13,V01MP194,3
2023-07-26,T302101005,235
2023-10-29,T302201018,3912
2022-05-27,EH105,46
2021-09-28,OH072,226
2021-09-28,EH047,2
2024-03-19,T302201014,4063
2021-10-14,EH105,81
2023-10-15,T302201018,3757
2024-05-29,T302101006,234
2024-06-12,T302202003,30
2024-04-08,VC24XML,209
2023-12-02,T303102005,46
2024-06-21,T302204001,459
2024-01-30,T3044004,32
2024-02-27,T302203002,452
2021-10-18,VT04754,5
2024-05-27,T302201018,2736
2024-05-19,T302204002,3
2024-06-13,T4021002,23
2021-12-05,OH072,41
2024-01-02,T302201017,335
2022-03-16,VT04709,200
2022-02-21,VT04618,30
2023-03-27,VT04874,23
2021-05-06,EH121,48
2022-10-21,VT80103,23
2022-03-01,EH020,5
2024-01-04,T302101006,291
2024-01-04,T302201017,318
2024-02-24,T302101006,116
2023-12-04,T302101005,328
2023-10-17,T302201015,391
2022-11-14,EH094,2
2021-08-19,EH020,142
2023-12-14,V01MP197,6
2023-11-25,T302201017,97
2023-10-25,T302105002,22
2024-04-23,T302202004,4
2024-01-15,E0111088,77
2021-11-02,V01MP197,94
2021-12-17,V01MP195,30
2023-06-27,V01MP193,4
2022-09-28,EH084,10
2024-02-04,T302101006,6
2024-03-17,T302201014,361
2023-10-28,T302201013,5
2024-06-22,T302101006,18
2021-06-03,OH069,22
2023-09-22,T302201014,97
2022-03-02,EH085,45
2022-01-21,VT03117,1900
2021-08-05,OH058,226
2023-08-12,EH112,5
2024-03-14,T302201013,5
2021-12-28,EH105,74
2022-01-24,EH105,63
2023-11-08,T302201015,85
2021-07-04,EH121,24
2021-10-27,OH072,176
2021-10-04,EH020,95
2021-07-30,OH030,5
2024-04-09,T302202004,3
2023-11-13,V01MP193,1
2023-12-24,T302105002,4
2023-10-06,T302201018,6725
2024-02-16,T302201013,10
2024-04-05,T302201015,25
2021-12-14,VT04767,19
2021-12-14,V01MP198,20
2023-11-22,T4011003,1
2021-09-14,OH072,378
2022-11-30,V01MP196,175
2023-12-18,T4011002,15
2022-04-21,VT80002,2
2021-11-01,V01MP193,65
2024-04-01,T302201018,1524
2023-12-16,T4011001,10
2024-01-15,T302201018,4376
2023-08-26,VT02613,3
2023-12-29,T302204001,229
2022-12-20,VT80049,62
2022-04-19,VT04754,2
2024-03-13,T302201013,12
2023-11-06,T302202003,22
2021-06-08,EH121,123
2024-05-15,T302203002,33
2023-12-30,T302201018,3777
2024-05-03,T302201015,53
2023-10-23,T302203002,892
2021-12-11,VT04765,15
2021-10-26,EH119,21
2022-09-09,VT80045,30
2022-10-28,VT80097,22
2021-07-17,OH058,518
2022-01-06,EH084,13
2024-03-14,T302201015,71
2022-11-21,V02EG128,60
2021-06-15,EH112,20
2023-11-12,VT80200,45
2021-11-17,V01MP196,5
2023-11-26,T302204001,10
2023-10-14,T302202003,8
2021-08-12,OH030,14
2024-05-01,T302204004,9
2021-10-07,EH084,1
2021-12-15,V01MP194,3
2023-12-20,T4011003,3
2024-04-08,T302101005,197
2024-04-11,T302204001,191
2022-09-26,VT03313,4
2021-11-07,EH094,5
2021-12-07,V01MP197,66
2024-05-13,VT80292,2
2023-10-05,VT04588,1
2022-08-29,EH084,2
2024-02-26,T302203002,373
2021-09-22,VT04786,117
2024-05-02,T302101005,276
2024-02-24,T302105002,18
2024-02-05,T302202003,12
2023-09-10,T302201014,929
2021-05-29,OH058,20
2023-10-10,T302201013,13
2023-03-21,VT04874,24
2021-12-09,V01MP198,10
2023-12-14,T302201018,2945
2024-03-05,T302203002,180
2021-06-12,V01MP194,2
2021-11-05,V02EG069,36
2022-11-28,V03MK041,300
2021-10-19,OH058,366
2021-08-28,EH020,86
2023-09-24,EH112,4
2022-06-08,VT04708,300
2022-02-17,V01EB117,35
2021-06-25,EH094,23
2024-06-01,T302201018,290
2024-06-01,T302101006,70
2024-03-08,T302201018,1447
2024-04-29,T302201015,103
2022-04-19,EH105,56
2021-10-01,V01MP195,46
2022-11-09,V01MP193,62
2024-06-08,T302204004,36
2022-09-15,V02EG063,6
2024-05-16,T3044004,170
2024-01-17,T302202005,184
2023-08-14,T302101005,559
2023-11-30,VT80210,310
2022-12-14,VT80043,50
2022-07-21,VT80079,4
2021-10-20,EH094,5
2024-06-02,T302201014,649
2024-03-26,T4021002,4
2023-09-14,V01MP195,10
2024-06-10,T302202003,5
2023-07-25,V01MP193,10
2021-07-26,EH098,4
2023-04-27,V01MP197,23
2024-06-07,T302201017,450
2024-02-29,T302202003,17
2023-11-15,V01MP197,5
2021-10-29,V01MP198,234
2021-07-28,VT01404,6
2021-11-27,V01MP195,16
2024-04-14,T3044004,6
2023-10-26,VT04588,1
2022-10-10,V01MP198,36
2021-09-23,EH094,19
2023-10-20,T302201014,7691
2024-01-11,VC24XML,748
2023-11-17,T302204001,220
2024-03-01,T302201015,45
2023-12-02,T302204001,33
2021-12-30,V01MP196,15
2021-10-18,POSM0061,1
2022-11-12,V01MP193,3
2023-12-21,T302202005,71
2021-05-11,EH094,15
2022-07-05,VT80001,9
2023-09-16,T302201018,1323
2024-04-13,T302101006,4581
2021-10-28,V01MP194,64
2024-04-03,T302105002,10
2022-03-16,VT04618,100
2023-11-22,EH112,6
2022-10-21,VT80077,5
2021-11-12,V01MP193,56
2021-06-02,EH047,44
2024-03-05,T4021002,28
2022-09-22,EH094,1
2024-01-24,T302201013,36
2021-11-05,VT04708,270
2021-10-05,V02EG064,7
2021-10-05,V02EG109,40
2022-02-17,VT04709,686
2022-12-16,VT03313,2
2021-06-25,OH072,197
2023-11-27,T302202003,23
2023-12-28,T302201018,5428
2023-11-06,T302204002,61
2024-02-07,VG24X04,9
2023-08-14,V01MP195,1
2024-03-09,VT80307,10
2021-06-26,OH058,68
2023-12-30,T302201017,4
2024-07-05,T303101018,126
2023-12-06,T302204002,12
2021-11-09,EH094,27
2022-11-21,V01MP194,57
2021-11-29,EH105,57
2021-09-27,EH047,1
2024-02-06,T4021002,50
2024-01-07,E0111088,33
2023-10-21,V01MP196,18
2023-06-24,VT03132,22
2021-08-23,VT04786,125
2022-10-26,V01EB087,4
2022-10-26,VT80049,40
2023-08-31,V01MP193,2
2023-08-18,T302201013,1
2023-11-17,T303102005,113
2021-06-05,EH020,18
2023-04-03,V01MP195,4
2024-02-27,T302101006,210
2021-11-13,V01MP195,4
2024-06-13,T302202004,1
2023-11-09,VT80210,22
2021-12-14,V01MP195,30
2023-10-05,VT04813,1
2021-10-28,EH083,2
2022-08-15,EH085,10
2022-10-20,V01MP198,13
2023-07-31,T302101006,378
2021-12-10,V01EB110,100
2021-12-29,V01MP195,73
2024-02-24,T302202004,2
2023-08-02,T302101006,745
2022-02-08,EH084,18
2024-03-28,T4011001,235
2021-05-08,EH083,1
2021-12-02,VT04753,2
2024-04-24,T302101005,188
2023-03-31,EH112,10
2024-06-16,T302202005,2
2021-11-05,VT03122,12
2024-02-19,T302201015,236
2023-11-24,T302105002,279
2023-11-24,T302101006,103
2022-11-28,V01MP198,268
2023-06-29,EH112,10
2021-06-22,EH121,24
2021-10-05,VT03103,15
2024-05-11,T302204002,4
2024-03-08,T4011002,16
2021-10-22,OH072,235
2021-10-01,OH072,263
2023-10-28,OH048,14
2023-11-16,T302201018,2426
2023-11-30,T4021002,24
2022-08-05,OH072,10
2023-10-30,V01MP193,4
2021-11-20,V01MP197,12
2021-08-17,VT04786,43
2022-12-02,VT80002,1
2024-03-30,T302204004,13
2023-12-27,VT80284,1
2024-03-07,T302204001,175
2024-06-29,T302201017,370
2023-11-02,T4021002,74
2023-10-04,T302202005,331
2023-10-04,T302204001,141
2023-11-03,T4021002,65
2021-11-29,EH084,75
2021-10-29,V01MP197,56
2021-03-25,OH032,148
2023-11-20,T302201018,4547
2024-07-10,T302203002,62
2021-09-10,EH085,7
2024-03-21,T302201013,26
2023-10-31,V5HMR,12
2023-10-20,V01MP195,2
2024-04-09,T302201013,5
2023-10-06,T302202005,27
2021-09-20,OH058,100
2024-05-27,T302203002,86
2023-11-05,T302201018,67
2021-06-16,EH105,37
2024-06-26,T302203003,74
2021-09-29,VT04786,64
2021-10-13,V01MP197,95
2024-03-29,T4011002,15
2024-03-29,T302201014,8257
2021-07-25,EH084,5
2024-05-20,T302202003,11
2021-07-03,V01EB058,20
2024-05-24,T302101005,144
2021-09-19,EH084,6
2022-11-30,V01MP197,152
2021-11-12,V01MP197,69
2022-12-09,VT04796,5
2021-12-25,OH072,26
2024-05-31,T3044004,529
2024-05-18,T4011001,5
2023-12-18,T303102005,90
2024-05-05,T302101005,6
2021-12-12,V01MP195,5
2022-12-23,V01MP198,39
2022-12-23,V01MP193,19
2024-03-05,T302201015,161
2022-11-06,V01MP198,161
2022-11-28,VT80049,100
2024-06-24,T302201018,4753
2023-01-10,EH094,3
2021-08-07,OH072,177
2022-02-17,EH085,92
2023-07-29,T302101006,54
2024-02-02,VG24X04,16
2024-03-16,T302202003,6
2023-11-06,T302203002,45
2022-05-17,EH085,14
2024-05-22,T302201015,36
2022-12-30,VT80078,2
2022-11-02,V01MP194,95
2024-06-05,T3044004,146
2024-01-26,E0111088,40
2024-05-15,VT80304,2000
2022-06-17,EH085,5
2024-06-09,T302101005,10
2023-08-25,T302201013,1
2024-03-26,T303102005,37
2021-10-08,EH105,60
2021-11-11,V01EB108,100
2022-11-21,VT80102,133
2022-08-26,VT04811,27
2024-02-23,T302101005,237
2024-06-10,T302203002,115
2023-08-11,V01MP197,12
2022-03-12,EH112,5
2023-08-23,T302101005,343
2023-07-11,T302101005,18
2023-05-26,EH112,20
2024-02-25,T302105002,18
2021-11-16,V01MP195,23
2023-10-09,OH048,18
2022-12-28,V01MP195,4
2021-06-16,EH020,122
2023-12-19,T302105002,53
2023-11-09,T302202005,63
2022-12-19,VT80061,30
2024-06-26,T302201018,3651
2021-10-13,VT04754,1
2021-10-13,V01MP194,131
2024-02-22,VG24X04,8
2022-05-04,OH072,10
2022-02-21,V01EB110,30
2024-05-20,T302204004,161
2021-12-29,V01MP194,8
2022-08-18,EH105,14
2022-07-02,EH105,10
2024-06-18,T302202003,12
2022-10-07,VT80036,50
2023-10-16,T302204001,192
2023-07-20,T302201013,1
2024-03-27,T4021002,40
2024-01-24,T3044004,75
2024-05-30,T4021002,4
2024-07-04,T303101018,262
2023-06-20,V01MP197,14
2022-12-16,VT80055,10
2021-09-06,VT04785,434
2023-10-03,T302201013,9
2023-12-11,T302201013,9
2023-06-14,V01MP193,5
2023-08-29,T302101006,183
2024-03-13,VG24X03,9
2024-03-18,T302201015,275
2024-01-28,T302201017,182
2021-08-25,VT04786,157
2021-08-25,EH020,263
2023-11-06,V01MP195,5
2024-01-08,T302204002,34
2022-10-17,VT04787,11
2021-12-26,V01MP197,6
2024-04-15,VC24XML,11
2024-06-04,OH048,24
2023-11-12,VT03133,7
2021-09-16,VT04785,129
2021-09-26,VT04787,12
2022-10-26,V01EL067,12
2022-03-07,EH085,57
2024-06-15,T302204001,2
2024-03-19,T302203002,61
2021-10-27,EH085,5
2024-03-21,T4011002,11
2023-10-09,T302202005,66
2023-03-20,VT04874,25
2022-03-15,OH072,25
2023-12-15,T302202003,8
2024-06-03,T302204004,57
2023-08-22,VT02613,24
2021-06-16,EH119,40
2021-12-13,EH085,19
2021-12-22,EH083,20
2024-04-17,T3044004,201
2023-10-05,VT80085,4
2024-04-26,VG24X03,2
2024-04-27,T302101005,53
2024-04-27,VT80248,10
2023-11-01,VT80210,19
2023-12-31,T302201018,10
2022-09-12,V02EG068,10
2021-09-01,EH119,50
2021-12-08,EH094,29
2024-03-04,T302202004,9
2024-01-31,T302101006,203
2022-12-31,VT80115,16
2023-10-26,V3MMR,20
2023-08-16,V01MP195,5
2021-08-31,EH084,5
2023-11-14,T302101005,167
2021-07-08,EH083,5
2024-03-22,VG24X04,24
2023-09-19,T302201013,10
2021-05-25,EH098,10
2022-06-01,EH112,10
2023-10-19,T302101005,533
2021-10-26,EH084,10
2022-09-09,V02EG063,5
2022-08-26,VT80024,90
2024-06-06,T302204004,81
2022-11-22,V01EB087,4
2021-12-20,V01MP196,5
2023-04-18,EH112,10
2021-11-16,OH058,50
2023-08-09,EH112,25
2024-04-09,T302204004,208
2024-04-08,T302202005,3
2023-08-17,T302101005,282
2024-06-13,EH112,10
2023-10-13,VT03149,143
2021-09-12,EH098,2
2021-09-24,OH058,100
2022-02-25,EH098,5
2024-04-27,VT04911,6
2023-11-01,T4021002,7
2023-12-25,OH048,74
2022-09-12,V02EG137,2
2021-10-06,V01MP195,15
2023-08-03,T302101006,483
2024-03-15,VC24XML,865
2022-02-19,V01EK026,60
2023-07-21,T302101005,134
2024-02-20,T302204001,222
2024-01-09,E0111088,98
2023-10-25,V01MP197,15
2023-03-03,VT04874,21
2024-03-27,T302204001,311
2021-07-15,VT01404,8
2024-02-19,T302201014,11166
2021-08-28,VT04785,30
2022-03-11,EH094,10
2022-05-09,EH084,25
2024-01-03,T303102005,60
2023-12-23,T302204001,166
2021-07-22,EH020,87
2023-11-23,V01MP197,3
2023-08-29,V01MP193,1
2021-06-14,EH105,52
2023-08-14,VT80175,403
2024-03-09,VG24X04,7
2021-05-18,EH020,576
2022-01-18,EH094,2
2024-07-05,T302203003,533
2021-09-02,EH047,2
2023-11-04,T302203002,1
2024-03-30,T302203002,25
2023-12-27,T302201018,5734
2021-06-17,V01MP196,9
2022-11-21,VT80038,200
2023-11-02,T303102005,40
2022-08-11,EH105,5
2023-11-21,VT80085,8
2023-11-21,T302202005,151
2021-11-24,V01MP194,23
2021-10-29,EH121,276
2021-09-18,EH085,3
2024-03-25,T302202003,19
2024-05-28,T302202003,4
2024-05-26,T302201014,780
2024-03-19,T302204001,243
2024-04-14,T303102005,11
2024-01-20,T302202004,9
2021-10-07,EH105,34
2023-10-09,T302101006,203
2022-03-04,EH085,35
2021-08-08,OH058,238
2023-04-03,V01MP193,3
2021-09-07,OH072,258
2022-04-14,V03MK041,100
2022-02-07,OH072,10
2021-07-13,EH083,1
2024-07-01,T3044004,10
2024-04-11,T302101005,141
2024-03-02,E0111088,10
2024-03-02,T302204001,6
2023-11-05,T302204001,83
2021-12-22,VT04753,2
2021-10-13,OH058,380
2023-10-05,VT04816,3
2023-10-22,V01MP195,7
2021-12-06,V01MP197,141
2021-12-10,EH020,3
2021-05-07,EH098,9
2023-11-19,VT80212,8
2022-09-27,VT80086,4
2024-04-27,VT80292,18
2024-01-04,T302201014,2085
2024-01-04,T4011001,59
2024-03-06,T302202004,12
2024-02-05,T3044004,25
2021-08-13,EH084,143
2021-10-06,V01MP196,46
2023-11-25,T302202003,1
2021-07-02,EH047,57
2024-02-13,T302201018,17
2024-04-23,T302202005,9
2024-01-13,E0111088,20
2021-09-11,VT04786,40
2022-12-26,V02EG051,20
2021-11-05,EH020,19
2023-11-24,T303102005,49
2024-05-10,T3044004,196
2021-05-19,EH020,150
2022-11-16,V01MP195,12
2024-03-16,T302105002,12
2024-05-21,T302201013,3
2022-05-17,OH072,15
2023-11-14,OH048,30
2023-11-14,T302201014,1594
2021-06-23,EH083,25
2021-06-26,V01MP198,7
2022-10-27,VT80103,21
2023-11-07,V01MP197,1
2022-09-09,V02EG064,5
2023-12-27,VT80282,2
2023-12-27,T4011003,5
2024-01-27,T302201013,7
2022-04-26,VT80002,15
2021-07-27,EH047,36
2022-12-27,VT80034,400
2021-06-15,EH094,35
2022-02-09,EH105,34
2024-07-03,T302101006,127
2022-07-06,VT80037,200
2023-07-11,V01MP195,4
2023-09-29,V01MP195,3
2021-12-23,V01MP193,39
2024-04-09,T302203002,91
2022-04-14,EH084,5
2023-10-07,V01MP193,2
2023-09-05,V01MP197,11
2024-04-03,VG24X04,12
2022-03-16,V03MK041,200
2021-11-10,V01MP197,85
2021-09-24,VT04787,35
2024-04-26,OH048,7
2024-05-02,T302203002,38
2021-12-10,VT04707,200
2023-12-31,T302204001,4
2022-02-08,EH119,28
2024-04-21,T302201018,316
2024-06-27,T303102005,51
2023-12-18,VT80063,324
2023-12-14,T4011002,7
2021-07-02,VT01404,22
2024-01-24,T302201018,4136
2022-12-31,V01MP198,186
2023-09-30,V01MP193,5
2024-01-19,T302201015,62
2021-05-28,EH119,8
2024-01-29,T4011001,78
2024-01-29,T302201014,8535
2024-07-04,T302202005,6
2022-06-22,VT04618,289
2022-12-21,V01MP196,9
2021-12-03,V01MP195,23
2021-10-22,EH098,5
2024-03-13,T302203002,255
2022-12-30,V01MP193,52
2024-05-15,T302101006,284
2023-12-30,VT80236,527
2023-10-23,VT80210,67
2024-04-15,OH048,42
2021-09-02,EH094,2
2022-10-28,VT80103,48
2023-04-26,V01MP196,28
2022-01-12,EH085,2
2024-03-20,T303102005,80
2024-01-21,T302201018,1459
2023-12-26,T303102005,89
2022-12-22,V01MP197,3
2024-02-17,T302204001,18
2024-05-26,T4021002,1
2021-10-07,V01MP194,93
2021-12-23,V01MP197,83
2021-09-20,V01EB022,40
2024-04-05,T3044004,135
2024-04-20,T302201018,1077
2021-11-18,V01MP197,85
2023-06-15,VT03132,204
2024-07-09,T303101018,155
2021-05-11,EH121,204
2022-12-12,VT80055,36
2021-07-29,EH020,169
2024-01-23,T302203002,547
2024-04-04,T4021002,6
2021-12-19,OH072,71
2024-05-04,T302204001,62
2022-07-09,EH112,20
2023-11-29,T4021002,14
2023-07-19,V01MP197,16
2023-12-18,T302202003,7
2024-06-11,T303102005,60
2024-01-14,T4011003,2
2023-12-16,T302101006,64
2024-01-13,T302202005,18
2021-11-05,V01EB087,4
2024-02-19,T302202005,188
2022-11-28,V01EB105,134
2021-08-22,OH058,304
2024-02-21,T302204002,11
2021-05-17,EH047,72
2024-04-29,T302101006,67
2022-12-20,V01EL067,70
2021-06-21,V01MP194,6
2021-12-27,EH119,8
2021-12-27,V01EB037,10
2023-12-08,T302204001,170
2024-06-05,OH048,6
2023-11-30,T3044004,36
2024-01-18,T302204001,494
2022-11-04,V01MP193,4
2021-08-05,OH072,577
2021-11-11,V01MP198,19
2022-11-18,V01MP194,78
2021-08-11,EH084,209
2023-11-02,T302202004,32
2023-12-05,T302201015,96
2022-09-21,VT80036,120
2022-01-27,V01EK007,50
2022-01-24,V01MP197,32
2022-03-13,EH084,32
2021-10-11,EH105,37
2023-10-14,T302201015,32
2021-05-04,EH119,99
2021-11-25,EH020,6
2024-02-25,T4011002,2
2023-10-20,T302101006,1122
2021-10-30,V01MP193,6
2023-11-13,T302203002,197
2024-04-05,T302101005,61
2024-04-05,VG24X04,6
2024-05-27,T302202005,22
2024-04-11,T302201013,5
2022-09-13,V02EG051,30
2022-05-28,EH105,51
2022-07-28,EH083,5
2022-05-06,EH119,4
2022-12-12,VT04796,13
2024-02-22,OH048,14
2021-09-12,OH072,343
2022-02-21,V01ES057,30
2021-09-14,EH121,192
2023-07-31,V01MP197,2
2024-05-23,T302204001,152
2024-06-19,T302101005,207
2021-12-19,EH094,20
2024-04-12,T302202005,8
2023-04-11,V01MP193,7
2023-12-18,T4021002,38
2022-02-19,VT03103,9
2023-11-25,T302204001,183
2022-08-17,VT80037,60
2021-09-11,EH105,117
2022-09-22,EH105,33
2022-11-06,VT80102,28
2024-01-24,T302201015,266
2022-10-31,V01MP194,10
2024-01-06,T302101006,134
2021-05-20,EH105,57
2021-07-24,OH072,26
2024-02-21,VC24XML,789
2024-02-21,T302202005,158
2022-02-17,V01EL061,620
2023-12-28,V01MP194,165
2021-11-08,V01MP194,8
2021-10-03,V01MP193,31
2022-11-15,V01MP194,182
2022-05-24,V01EK007,2
2024-03-22,T302105002,45
2024-01-08,T4021002,19
2023-11-30,V01MP193,4
2024-01-18,T4011002,5
2023-09-12,T302204001,31
2023-09-22,T302204001,23
2023-12-07,T4021002,12
2021-05-15,OH058,48
2023-12-06,E0111088,60
2023-11-04,T302201017,16
2024-03-26,T302101006,369
2023-12-27,V01MP193,156
2024-01-25,T302202005,226
2022-11-24,VT04799,1
2024-04-02,T3044004,232
2024-01-21,T4011003,2
2024-07-06,T302201018,337
2023-07-05,V01MP197,8
2022-01-13,VT04797,83
2022-05-27,VT80032,600
2023-12-22,T302204002,37
2024-02-15,T302105002,19
2021-10-27,EH105,33
2024-03-21,T3044004,27
2024-01-11,OH048,22
2023-04-13,V01MP195,4
2023-12-20,T302202005,48
2024-04-22,T302204004,193
2021-06-05,EH121,60
2022-11-12,V01MP196,16
2023-07-27,V01MP193,3
2024-05-13,T302201017,393
2024-05-13,T303102005,70
2024-04-13,T302202004,10
2021-06-19,OH072,39
2022-10-18,VT04784,75
2023-12-12,OH048,25
2022-05-04,EH085,4
2022-02-21,V01EL049,9
2022-11-27,V01MP197,1
2022-01-16,EH084,32
2024-01-23,OH048,49
2023-12-25,E0111088,28
2022-04-16,EH083,1
2021-09-01,EH105,28
2021-09-01,OH072,142
2023-11-28,T4011002,3
2023-08-03,V01MP196,67
2021-11-23,V02EG068,25
2022-10-24,VT80097,22
2023-07-19,VT80135,76
2021-07-05,EH098,3
2021-05-08,OH058,280
2023-05-30,V01MP193,7
2024-02-20,T302203002,435
2024-04-23,T3044004,551
2022-11-28,VT80040,800
2021-08-01,EH094,7
2024-07-04,T3044004,32
2023-05-29,V01MP197,8
2023-11-27,T3044004,24
2021-09-06,VT04786,434
2021-06-18,EH094,1
2022-02-22,EH083,85
2024-02-03,T4021002,20
2022-08-03,EH105,20
2024-03-16,T302101006,27
2023-08-29,T302201014,1437
2023-11-06,T302201017,319
2024-06-05,T303102006,1
2024-06-25,T302201017,592
2023-12-30,VT80115,2926
2024-05-03,T302201018,1316
2024-05-06,T302202003,13
2023-12-10,T302202005,6
2021-12-11,V01MP194,1
2024-06-02,T302101005,117
2021-08-26,EH119,10
2021-10-08,OH072,214
2024-03-20,T3044004,24
2022-08-08,EH105,17
2021-08-04,OH058,130
2022-10-11,V01MP198,26
2022-11-22,VT80027,8
2023-05-04,V01MP195,3
2022-02-10,EH085,7
2024-06-15,OH048,2
2024-03-19,T302101005,416
2023-10-20,T302201018,10297
2023-11-17,T302101005,321
2024-06-12,T302202005,13
2022-11-17,V01MP195,1
2021-10-12,EH118,5
2023-04-03,V01MP197,8
2021-05-24,EH105,2
2024-06-20,OH048,29
2024-04-18,T3044004,6
2024-05-09,T302204001,302
2021-12-04,V02EG069,10
2023-11-05,VT80210,14
2023-11-09,T302201015,74
2021-07-21,EH094,42
2021-07-21,OH072,211
2022-12-12,VT80073,24
2024-03-29,T302201018,9901
2022-02-21,V02EG142,5
2022-03-08,EH084,35
2023-06-12,T303102005,99
2024-04-27,T302201018,1098
2024-05-24,T3044004,127
2021-07-10,OH072,65
2021-11-23,V01MP197,81
2023-03-24,VT04874,15
2023-11-29,V01MP193,134
2021-05-26,EH094,4
2023-04-14,V01MP197,14
2022-10-12,V01MP194,15
2023-10-10,V01MP195,1
2021-09-03,VT04786,24
2024-04-23,T4021002,76
2024-07-08,T302201013,3
2024-01-31,VG24X04,15
2024-06-14,T302201014,2611
2024-06-16,T302201015,20
2023-09-18,T302101005,423
2022-02-17,VT04751,1000
2024-05-10,T302204001,82
2023-11-27,T302204001,474
2023-11-27,OH048,41
2024-03-11,T302201015,84
2024-03-11,T302201017,406
2024-01-03,OH048,47
2022-02-22,EH085,20
2022-02-22,V01EB058,100
2023-11-23,T4021002,51
2022-02-23,EH084,45
2021-12-27,VT04710,112
2021-11-08,V02EG069,5
2022-09-24,EH105,39
2023-08-07,T303102005,69
2024-06-25,VT80021,135
2021-05-25,EH094,34
2024-01-08,T302201017,619
2021-10-17,V01MP197,33
2021-08-26,EH083,2
2021-09-17,EH119,2
2022-10-28,OH072,5
2024-06-04,T302202004,10
2023-11-03,T303102005,83
2022-07-26,VT80079,17
2023-10-11,T302204001,256
2021-11-17,V01MP198,15
2021-07-07,EH047,114
2023-11-08,T302101005,460
2023-12-22,T302204001,240
2024-03-19,T302202005,20
2022-11-20,V01MP194,4
2021-10-14,EH047,10
2021-12-20,VT04770,25
2023-10-31,T302202004,2
2024-06-12,T302204001,200
2021-12-15,V01MP193,44
2024-06-21,T302201015,24
2022-03-23,VT80001,50
2023-03-19,VT04874,10
2024-07-01,T302204001,237
2023-07-06,V01MP193,11
2024-07-02,T303102005,29
2021-11-19,EH085,17
2024-03-04,VC24XML,1150
2024-01-09,T302201014,4091
2024-04-24,T302105002,32
2024-07-08,T3044004,19
2024-03-27,T302204002,17
2022-12-26,VT80055,10
2024-02-19,T3044004,78
2021-07-16,EH121,5
2021-10-05,VT04709,100
2023-08-04,T302101005,920
2021-10-19,POSM0061,1
2024-05-11,T302204004,27
2023-06-20,V01MP195,2
2021-06-11,EH098,11
2024-03-16,VG24X04,10
2021-07-08,EH094,18
2024-01-08,T302202005,68
2022-10-04,VT80098,7
2024-04-07,OH048,3
2023-10-19,V01MP197,13
2024-01-05,T4011003,5
2024-03-20,VC24XML,1432
2023-06-10,T303102005,21
2024-02-23,T302203002,71
2024-06-06,T3044004,143
2024-02-06,T302201014,1569
2024-06-07,T302105002,13
2023-11-11,T302202004,5
2021-05-31,OH072,171
2024-05-28,T302101005,550
2022-10-10,V01MP194,1
2021-06-24,EH105,3
2021-12-30,EH119,10
2021-07-13,OH038,10
2022-07-05,EH047,3
2024-04-17,T4021002,20
2021-06-19,EH047,6
2023-11-22,T302204001,203
2022-02-21,V02EG064,35
2024-01-23,T303102005,94
2024-04-27,T302201015,50
2023-06-21,V01MP193,5
2023-11-01,T302203002,156
2023-11-01,T302201018,1589
2024-04-04,T302105002,14
2023-12-25,T3044004,99
2023-12-13,T302105002,55
2023-10-17,T302101006,702
2024-06-18,T302201018,2985
